Jsc_ref,J0_ref,n,Rs,Rsh,T,bandgap,thickness,bulk_Nt,iface_Nt,Voc,Jsc,FF,PCE,Vmp,Jmp,Pmax
27.805692150685637,2.9224839588663725e-10,1.6628642127635824,9.565107919060305,1182.7486302578734,372.4808429312027,1.412429745693128,433.1188253960948,636576599698161.8,5511652474.568481,0.6657149868299364,21.06519560302069,49.01228445479919,6.873196742833737,0.40901803607214426,16.804140983214282,6.873196742833737
26.842037582383476,1.8086017967290845e-10,1.9662319121431817,6.041217021696855,23229.852017670913,360.4360915612971,1.6336908007776456,570.8580695513124,127944229679.35446,5807750854.198493,1.0042467526991425,22.832825585017165,66.22267010972206,15.184719816806103,0.732064128256513,20.742335583318493,15.184719816806103
30.976571689296417,2.457260870427775e-09,1.2326407419664336,5.401541987870725,5152.661839708516,366.7738953776011,1.7015535786693627,347.5429415642082,17583456867789.277,957578980866.7919,0.3774785983924957,21.20269915161535,47.14133423947237,3.7729874021546532,0.22925851703406813,16.457348895761992,3.7729874021546532
29.911586153479846,4.003795575047141e-09,1.4538968820762999,2.62882771692331,940.4262131136305,354.6014280243446,1.8082843817119552,163.16684791247496,250814789665.53754,14488907716308.314,0.5155679297473238,12.51322791806943,65.0494336363617,4.196611528928704,0.3881763527054108,10.811095265541681,4.196611528928704
26.87703946515619,2.978465482177734e-09,1.3103346739240744,1.609944943117198,21975.61029831317,296.5531722735278,1.5423600411689677,192.16803711523517,493106107903.17316,1406164450.8075428,0.8136752080103556,12.711984771168654,80.82480047658774,8.360054116302367,0.6929859719438878,12.063814355219437,8.360054116302367
26.33237245498556,3.3413687979680406e-11,1.0533819326271754,5.993209397887519,7268.236555119441,319.3630456832028,1.5589955484760245,402.71574221333805,1.7784008342033102e+16,907656219200530.2,0.6514226097446199,19.437750480810603,63.87504663129313,8.08797986015639,0.46112224448897793,17.53977379495019,8.08797986015639
26.260850372076753,3.503444393550744e-11,1.236744871104396,2.6439982431556763,4390.007917304678,321.6262425703192,1.424627059963797,324.168483075743,138840986987329.5,5148767965.301543,0.7930089413961312,17.33734826311164,76.01611602687174,10.451206606192216,0.6460921843687375,16.176030075961275,10.451206606192216
31.000751322731357,1.4318106861362018e-11,1.9248418690180622,1.17130878748278,15386.85648876766,370.2653143927617,1.8897853402932963,581.2155281641561,4751877590939515.0,31432790065790.414,0.6663706367112004,26.53125564909939,65.22214699464281,11.531047128280248,0.4975951903807615,23.173550209471784,11.531047128280248
30.673978127468775,2.533125024227273e-11,1.5360680359476373,5.239384127866062,16411.34926676353,326.2799365593516,1.5925447480501767,483.73796274226606,3969903087726.306,9514344591.220755,0.9794546074398364,24.54985594785078,70.63788849672117,16.98521194812606,0.7424849699398798,22.876169398420796,16.98521194812606
28.867263644142476,1.7810171677851762e-10,1.2325699405288737,3.801615739128255,1709.1685766916685,312.7495564412545,1.5897320398634645,511.44600727356726,6043087010624.951,4385362383389973.5,0.7115177519250134,23.566629579619157,69.78100015239471,11.700930649907084,0.5392785571142285,21.697377905253195,11.700930649907084
31.498088117229067,2.7716046730387565e-10,1.328361205004689,5.447260940334031,15744.213759327027,345.2587340560102,1.8021959139735386,419.6333656394441,627344038866300.1,104013401535.06004,0.5802365706276077,23.71229390549893,56.731000310088774,7.80547088734335,0.38296593186372746,20.381632510645375,7.805470887343349
30.409358973861742,4.047750912645027e-11,1.6947981288184981,8.635046869593761,581.0395229737388,341.43797405419195,1.4475478741149672,535.4293769628562,321335947962.09216,3561055635966482.0,0.9911925063247752,24.934984292093414,59.99301700664385,14.82749587277397,0.682565130260521,21.723195656236673,14.82749587277397
